은행명(1),ⓐ지로코드(2),특/광/도(9),구/시/군(10),구/읍/면/동(11),도로명(19),건물번호 등(20),결합주소_temp,결합주소,depth_1,depth_2,depth_3
한국씨티은행,271185,서울특별시,노원구,상계6동,노해로,447,서울특별시 노원구 노해로,서울특별시 노원구 노해로 447,서울,노원구,상계동
한국씨티은행,271538,서울특별시,마포구,서교동,양화로,111,서울특별시 마포구 양화로,서울특별시 마포구 양화로 111,서울,마포구,서교동
한국씨티은행,278816,서울특별시,종로구,신문로2가,새문안로,50,서울특별시 종로구 새문안로,서울특별시 종로구 새문안로 50,서울,종로구,신문로2가
한국씨티은행,275330,경기도,안산시단원구,고잔동,고잔로,59,경기도 안산시단원구 고잔로,경기도 안산시단원구 고잔로 59,경기,안산시 단원구,고잔동
한국씨티은행,271208,서울특별시,강남구,신사동,압구정로,146,서울특별시 강남구 압구정로,서울특별시 강남구 압구정로 146,서울,강남구,신사동
한국씨티은행,278874,서울특별시,영등포구,여의도동,여의대방로65길,10,서울특별시 영등포구 여의대방로65길,서울특별시 영등포구 여의대방로65길 10,서울,영등포구,여의도동
한국씨티은행,271305,서울특별시,영등포구,영등포동4가,영등포로,194,서울특별시 영등포구 영등포로,서울특별시 영등포구 영등포로 194,서울,영등포구,영등포동4가
한국씨티은행,271004,서울특별시,중구,다동,청계천로,24,서울특별시 중구 청계천로,서울특별시 중구 청계천로 24,서울,중구,다동
한국씨티은행,272508,울산광역시,남구,달동,번영로,131,울산광역시 남구 번영로,울산광역시 남구 번영로 131,울산,남구,달동
한국씨티은행,273578,경기도,고양시일산동구,정발산동,중앙로,1322,경기도 고양시일산동구 중앙로,경기도 고양시일산동구 중앙로 1322,경기,고양시 일산동구,정발산동
한국씨티은행,272032,서울특별시,송파구,신천동,송파대로,558,서울특별시 송파구 송파대로,서울특별시 송파구 송파대로 558,서울,송파구,신천동
한국씨티은행,276708,제주도,제주시,노동,도령로,33,제주도 제주시 도령로,제주도 제주시 도령로 33,제주특별자치도,제주시,노형동
한국씨티은행,277341,서울특별시,중구,다동,청계천로,24,서울특별시 중구 청계천로,서울특별시 중구 청계천로 24,서울,중구,다동
한국씨티은행,273248,경기도,부천시원미구,중동,길주로,219,경기도 부천시원미구 길주로,경기도 부천시원미구 길주로 219,경기,부천시,중동
한국씨티은행,273345,서울특별시,중구,다동,청계천로,24,서울특별시 중구 청계천로,서울특별시 중구 청계천로 24,서울,중구,다동
한국씨티은행,272524,경상남도,창원시마산회원구,석전동,3.15대로,628,경상남도 창원시마산회원구 3.15대로,경상남도 창원시마산회원구 3.15대로 628,경남,창원시 마산회원구,석전동
한국씨티은행,278832,서울특별시,강남구,청담동,압구정로,438,서울특별시 강남구 압구정로,서울특별시 강남구 압구정로 438,서울,강남구,청담동
한국씨티은행,277503,충청북도,청주시흥덕구,사창동,1순환로,646,충청북도 청주시흥덕구 1순환로,충청북도 청주시흥덕구 1순환로 646,NAN,NAN,NAN
한국씨티은행,273358,서울특별시,중구,다동,청계천로,24,서울특별시 중구 청계천로,서울특별시 중구 청계천로 24,서울,중구,다동
한국씨티은행,277325,서울특별시,강남구,대치동,테헤란로,508,서울특별시 강남구 테헤란로,서울특별시 강남구 테헤란로 508,서울,강남구,대치동
한국씨티은행,273507,경기도,안양시동안구,비산동,시민대로,181,경기도 안양시동안구 시민대로,경기도 안양시동안구 시민대로 181,경기,안양시 동안구,비산동
한국씨티은행,275233,경기도,평택시,평택동,평택로,17,경기도 평택시 평택로,경기도 평택시 평택로 17,경기,평택시,평택동
한국수출입은행,85009,부산광역시,남구,문현동,문현금융로,40,부산광역시 남구 문현금융로,부산광역시 남구 문현금융로 40,부산,남구,문현동
한국수출입은행,80347,대구광역시,동구,신천3동,동대구로,489,대구광역시 동구 동대구로,대구광역시 동구 동대구로 489,대구,동구,신천동
한국수출입은행,85038,경상남도,창원시,용호동,중앙대로,257,경상남도 창원시 중앙대로,경상남도 창원시 중앙대로 257,경남,창원시 성산구,용호동
한국수출입은행,85096,울산광역시,남구,달동,삼산로,197,울산광역시 남구 삼산로,울산광역시 남구 삼산로 197,울산,남구,달동
한국수출입은행,85025,광주광역시,동구,,금남로,224,광주광역시 동구 금남로,광주광역시 동구 금남로 224,광주,동구,금남로3가
한국수출입은행,85106,전라북도 ,전주시,서신동,온고을로,1,전라북도  전주시 온고을로,전라북도  전주시 온고을로 1,전북,전주시 완산구,서신동
한국수출입은행,85067,대전광역시,서구,둔산동,한밭대로,797,대전광역시 서구 한밭대로,대전광역시 서구 한밭대로 797,대전,서구,둔산동
한국수출입은행,85119,충청북도 ,청주시 ,가경동,풍산로,50,충청북도  청주시  풍산로,충청북도  청주시  풍산로 50,충북,청주시 흥덕구,가경동
한국수출입은행,85041,인천광역시,남동구,구월동,인주대로,585,인천광역시 남동구 인주대로,인천광역시 남동구 인주대로 585,인천,남동구,구월동
한국수출입은행,85083,경기도,수원시,이의동,광교로,107,경기도 수원시 광교로,경기도 수원시 광교로 107,경기,수원시 영통구,이의동
한국수출입은행,85216,경상북도,구미시,신평동,구미대로,350-27,경상북도 구미시 구미대로,경상북도 구미시 구미대로 350-27,경북,구미시,신평동
한국수출입은행,85229,전라남도,여수시,광무동,좌수영로,55,전라남도 여수시 좌수영로,전라남도 여수시 좌수영로 55,전남,여수시,광무동
한국수출입은행,85232,강원도,원주시,무실동,시청로,10,강원도 원주시 시청로,강원도 원주시 시청로 10,강원,원주시,무실동
수협은행,70043,경기도,성남시,창곡동,위례광장로,310,경기도 성남시 위례광장로,경기도 성남시 위례광장로 310,경기,성남시 수정구,창곡동
수협은행,70137,서울특별시,송파구,가락동,양재대로,932,서울특별시 송파구 양재대로,서울특별시 송파구 양재대로 932,서울,송파구,가락동
수협은행,70265,서울특별시,송파구,신천동 ,오금로,62,서울특별시 송파구 오금로,서울특별시 송파구 오금로 62,서울,송파구,신천동
수협은행,70289,서울특별시,중구,신당동 ,마장로1길,25,서울특별시 중구 마장로1길,서울특별시 중구 마장로1길 25,서울,중구,신당동
수협은행,70292,서울특별시,중구,오장동 ,마른내로,111,서울특별시 중구 마른내로,서울특별시 중구 마른내로 111,서울,중구,오장동
수협은행,70328,서울특별시,마포구,연남동 ,연희로,39,서울특별시 마포구 연희로,서울특별시 마포구 연희로 39,서울,마포구,연남동
수협은행,70331,서울특별시,서초구,서초동 ,남부순환로,2569,서울특별시 서초구 남부순환로,서울특별시 서초구 남부순환로 2569,서울,서초구,서초동
수협은행,70344,서울특별시,마포구,용강동 ,토정로,300,서울특별시 마포구 토정로,서울특별시 마포구 토정로 300,서울,마포구,용강동
수협은행,70357,서울특별시,영등포구,영등포동7가 ,버드나무로,59,서울특별시 영등포구 버드나무로,서울특별시 영등포구 버드나무로 59,NAN,NAN,NAN
수협은행,70360,서울특별시,관악구,봉천4동 ,쑥고개로,91,서울특별시 관악구 쑥고개로,서울특별시 관악구 쑥고개로 91,서울,관악구,봉천동
수협은행,70386,서울특별시,은평구,갈현동 ,서오릉로,202,서울특별시 은평구 서오릉로,서울특별시 은평구 서오릉로 202,서울,은평구,갈현동
수협은행,70409,서울특별시,동대문구,장안1동 ,천호대로,369,서울특별시 동대문구 천호대로,서울특별시 동대문구 천호대로 369,서울,동대문구,장안동
수협은행,70412,서울특별시,영등포구,대림3동,대림로,182,서울특별시 영등포구 대림로,서울특별시 영등포구 대림로 182,서울,영등포구,대림동
수협은행,70425,서울특별시,중랑구,면목동 ,봉우재로,54,서울특별시 중랑구 봉우재로,서울특별시 중랑구 봉우재로 54,NAN,NAN,NAN
수협은행,70438,서울특별시,강북구,수유3동 ,노해로,43,서울특별시 강북구 노해로,서울특별시 강북구 노해로 43,서울,강북구,수유동
수협은행,70441,서울특별시,강북구,미아3동 ,도봉로,191,서울특별시 강북구 도봉로,서울특별시 강북구 도봉로 191,서울,강북구,미아동
수협은행,70467,서울특별시,강서구,화곡동,화곡로,179,서울특별시 강서구 화곡로,서울특별시 강서구 화곡로 179,서울,강서구,화곡동
수협은행,70470,서울특별시,강동구,길동 ,양재대로,1494,서울특별시 강동구 양재대로,서울특별시 강동구 양재대로 1494,서울,강동구,길동
수협은행,70483,서울특별시,은평구,녹번동 ,은평로13길,41974,서울특별시 은평구 은평로13길,서울특별시 은평구 은평로13길 41974,NAN,NAN,NAN
수협은행,70496,서울특별시,강남구,역삼동 ,테레란로,134,서울특별시 강남구 테레란로,서울특별시 강남구 테레란로 134,NAN,NAN,NAN
수협은행,70519,서울특별시,중구,흥인동 ,퇴계로,395,서울특별시 중구 퇴계로,서울특별시 중구 퇴계로 395,서울,중구,흥인동
수협은행,70551,서울특별시,서초구,서초2동 ,강남대로,1329-4,서울특별시 서초구 강남대로,서울특별시 서초구 강남대로 1329-4,NAN,NAN,NAN
수협은행,70564,서울특별시,마포구,동교동 ,양화로,165,서울특별시 마포구 양화로,서울특별시 마포구 양화로 165,서울,마포구,동교동
수협은행,70577,서울특별시,송파구,석촌동 ,송파대로,389,서울특별시 송파구 송파대로,서울특별시 송파구 송파대로 389,서울,송파구,석촌동
수협은행,70580,서울특별시,서초구,양재동 ,바우뫼로,182,서울특별시 서초구 바우뫼로,서울특별시 서초구 바우뫼로 182,서울,서초구,양재동
수협은행,70593,서울특별시,송파구,오금동 ,동남로,312,서울특별시 송파구 동남로,서울특별시 송파구 동남로 312,서울,송파구,오금동
수협은행,70603,서울특별시,은평구,응암동,가좌로7길,11,서울특별시 은평구 가좌로7길,서울특별시 은평구 가좌로7길 11,서울,은평구,응암동
수협은행,70616,서울특별시,동작구,노량진동 ,노들로,674,서울특별시 동작구 노들로,서울특별시 동작구 노들로 674,서울,동작구,노량진동
수협은행,70629,서울특별시,도봉구,쌍문3동,도봉로,475,서울특별시 도봉구 도봉로,서울특별시 도봉구 도봉로 475,서울,도봉구,쌍문동
수협은행,70645,서울특별시,강서구,방화2동 ,초원로,35,서울특별시 강서구 초원로,서울특별시 강서구 초원로 35,서울,강서구,방화동
수협은행,70658,서울특별시,성동구,성수동1가,아차산로,229,서울특별시 성동구 아차산로,서울특별시 성동구 아차산로 229,NAN,NAN,NAN
수협은행,70661,서울특별시,동작구,사당동,동작대로,43,서울특별시 동작구 동작대로,서울특별시 동작구 동작대로 43,서울,동작구,사당동
수협은행,70687,서울특별시,양천구,신정동,오목로,195,서울특별시 양천구 오목로,서울특별시 양천구 오목로 195,서울,양천구,신정동
수협은행,70700,서울특별시,중구,다동,남대문로,117,서울특별시 중구 남대문로,서울특별시 중구 남대문로 117,서울,중구,다동
수협은행,70726,서울특별시,강동구,암사동,올림픽로,782,서울특별시 강동구 올림픽로,서울특별시 강동구 올림픽로 782,서울,강동구,암사동
수협은행,70742,서울특별시,금천구,시흥본동 ,시흥대로,272,서울특별시 금천구 시흥대로,서울특별시 금천구 시흥대로 272,서울,금천구,시흥동
수협은행,70768,서울특별시,의정부시,의정부2동,신흥로,206,서울특별시 의정부시 신흥로,서울특별시 의정부시 신흥로 206,NAN,NAN,NAN
수협은행,70784,서울특별시,영등포구,여의도동 ,국회대로68길 ,11,서울특별시 영등포구 국회대로68길 ,서울특별시 영등포구 국회대로68길  11,서울,영등포구,여의도동
수협은행,70878,서울특별시,노원구,공릉동 ,동일로,1114,서울특별시 노원구 동일로,서울특별시 노원구 동일로 1114,서울,노원구,공릉동
수협은행,70894,서울특별시,중랑구,중화2동,동일로,774,서울특별시 중랑구 동일로,서울특별시 중랑구 동일로 774,서울,중랑구,중화동
수협은행,71013,인천광역시,중구,항동7가 ,축항대로,64,인천광역시 중구 축항대로,인천광역시 중구 축항대로 64,인천,중구,항동7가
수협은행,71026,경기도,구리시,인창동 ,동구릉로85번길,16,경기도 구리시 동구릉로85번길,경기도 구리시 동구릉로85번길 16,경기,구리시,인창동
수협은행,71055,인천광역시,남구,주안5동 ,석정로,409,인천광역시 남구 석정로,인천광역시 남구 석정로 409,인천,미추홀구,주안동
수협은행,71068,경기도,안양시,만안구 안양2동 ,안양로,270,경기도 안양시 안양로,경기도 안양시 안양로 270,경기,안양시 만안구,안양동
수협은행,71084,경기도,성남시,수정구 태평로,수정로,185,경기도 성남시 수정로,경기도 성남시 수정로 185,경기,성남시 수정구,태평동
수협은행,71097,경기도,시흥시,신천동 ,신천로104번길,24,경기도 시흥시 신천로104번길,경기도 시흥시 신천로104번길 24,경기,시흥시,신천동
수협은행,71107,경기도,안양시,동안구 비산동 ,관악대로,165,경기도 안양시 관악대로,경기도 안양시 관악대로 165,경기,안양시 동안구,비산동
수협은행,71110,인천광역시,남동구,만수동 ,인주대로,837-1,인천광역시 남동구 인주대로,인천광역시 남동구 인주대로 837-1,인천,남동구,만수동
수협은행,71123,경기도,부천시,원미구 중동,조마루로,135,경기도 부천시 조마루로,경기도 부천시 조마루로 135,경기,부천시,중동
수협은행,71136,경기도,성남시,분당구 정자동,느티로,71,경기도 성남시 느티로,경기도 성남시 느티로 71,경기,성남시 분당구,정자동
수협은행,71246,인천광역시,서구,가좌4동 ,가좌로96번길,32,인천광역시 서구 가좌로96번길,인천광역시 서구 가좌로96번길 32,인천,서구,가좌동
수협은행,72013,강원도,강릉시,옥천동 ,경강로,2189,강원도 강릉시 경강로,강원도 강릉시 경강로 2189,강원,강릉시,옥천동
수협은행,72025,강원도,춘천시,퇴계동,퇴계로,89,강원도 춘천시 퇴계로,강원도 춘천시 퇴계로 89,강원,춘천시,퇴계동
수협은행,72038,강원도,원주시,무실동,능라동길,59,강원도 원주시 능라동길,강원도 원주시 능라동길 59,강원,원주시,무실동
수협은행,72054,서울특별시,강남구,대치4동 ,테헤란로,418,서울특별시 강남구 테헤란로,서울특별시 강남구 테헤란로 418,서울,강남구,대치동
수협은행,72193,경기도,성남시,분당구 수내동,불정로,255,경기도 성남시 불정로,경기도 성남시 불정로 255,경기,성남시 분당구,수내동
수협은행,72229,서울특별시,영등포구,양평동5가 ,양평로24길,9,서울특별시 영등포구 양평로24길,서울특별시 영등포구 양평로24길 9,서울,영등포구,양평동5가
수협은행,72232,서울특별시,송파구,가락동,양재대로,932,서울특별시 송파구 양재대로,서울특별시 송파구 양재대로 932,서울,송파구,가락동
수협은행,72274,인천광역시,남구,학익2동 ,소성로,197,인천광역시 남구 소성로,인천광역시 남구 소성로 197,인천,미추홀구,학익동
수협은행,72326,서울특별시,강서구,외발산동,발산로,40,서울특별시 강서구 발산로,서울특별시 강서구 발산로 40,서울,강서구,외발산동
수협은행,72368,경기도,고양시,일산구 장항동 ,정발산로42번길,5,경기도 고양시 정발산로42번길,경기도 고양시 정발산로42번길 5,경기,고양시 일산동구,장항동
수협은행,72847,서울특별시,서초구,서초동 ,우면로24길,4,서울특별시 서초구 우면로24길,서울특별시 서초구 우면로24길 4,NAN,NAN,NAN
수협은행,72850,인천광역시,서구,연희동,라임로,71,인천광역시 서구 라임로,인천광역시 서구 라임로 71,NAN,NAN,NAN
수협은행,72863,부산광역시,해운대구,좌동,양운로,98,부산광역시 해운대구 양운로,부산광역시 해운대구 양운로 98,부산,해운대구,좌동
수협은행,72902,경상남도,김해시,삼계동,삼계중앙로,30,경상남도 김해시 삼계중앙로,경상남도 김해시 삼계중앙로 30,경남,김해시,삼계동
수협은행,73011,대전광역시,서구,둔산2동 ,정사로,220,대전광역시 서구 정사로,대전광역시 서구 정사로 220,NAN,NAN,NAN
수협은행,73024,대전광역시,동구,중동 ,태전로,18,대전광역시 동구 태전로,대전광역시 동구 태전로 18,대전,동구,중동
수협은행,73037,대전광역시,서구,둔산동,대덕대로,189,대전광역시 서구 대덕대로,대전광역시 서구 대덕대로 189,대전,서구,둔산동
수협은행,73066,경기도,안산시, 단원구 고잔동 ,광덕서로,86,경기도 안산시 광덕서로,경기도 안산시 광덕서로 86,경기,안산시 단원구,고잔동
수협은행,73079,충청북도,청주시,상당구 북문로2가 ,상당로,126,충청북도 청주시 상당로,충청북도 청주시 상당로 126,충북,청주시 상당구,북문로2가
수협은행,73082,서울특별시,성북구,동소문동 4가 ,동소문로,47,서울특별시 성북구 동소문로,서울특별시 성북구 동소문로 47,서울,성북구,동소문동4가
수협은행,73095,서울특별시,강남구,논현동 ,학동로,47,서울특별시 강남구 학동로,서울특별시 강남구 학동로 47,NAN,NAN,NAN
수협은행,73228,서울특별시,동대문구,신설동 ,천호대로,2,서울특별시 동대문구 천호대로,서울특별시 동대문구 천호대로 2,서울,동대문구,신설동
수협은행,73231,서울특별시,강남구,신사동 ,논현로,839,서울특별시 강남구 논현로,서울특별시 강남구 논현로 839,서울,강남구,신사동
수협은행,73260,경기도,화성시,반송동,반석로,134,경기도 화성시 반석로,경기도 화성시 반석로 134,NAN,NAN,NAN
수협은행,73273,서울특별시,금천구,가산동,가마산로,96,서울특별시 금천구 가마산로,서울특별시 금천구 가마산로 96,서울,금천구,가산동
수협은행,73286,서울특별시,중구,다동,남대문로,117,서울특별시 중구 남대문로,서울특별시 중구 남대문로 117,서울,중구,다동
수협은행,73309,서울특별시,동대문구,제기동 ,완산로,143,서울특별시 동대문구 완산로,서울특별시 동대문구 완산로 143,NAN,NAN,NAN
수협은행,73312,경기도,수원시, 팔달구 인계동 ,권광로,197,경기도 수원시 권광로,경기도 수원시 권광로 197,경기,수원시 팔달구,인계동
수협은행,73998,경기도,성남시 ,분당구 서현동,황새울로335번길,5,경기도 성남시  황새울로335번길,경기도 성남시  황새울로335번길 5,경기,성남시 분당구,서현동
수협은행,74010,전라북도 ,전주시,덕진구 금암1동 ,기린대로,395,전라북도  전주시 기린대로,전라북도  전주시 기린대로 395,전북,전주시 덕진구,금암동
수협은행,74023,전라북도,전주시,완산구 서노송동 ,팔달로,236,전라북도 전주시 팔달로,전라북도 전주시 팔달로 236,전북,전주시 완산구,서노송동
수협은행,74081,서울특별시,마포구, 공덕동 ,만리재로,14,서울특별시 마포구 만리재로,서울특별시 마포구 만리재로 14,서울,마포구,공덕동
수협은행,74094,서울특별시,강남구, 삼성동,테헤란로,435,서울특별시 강남구 테헤란로,서울특별시 강남구 테헤란로 435,서울,강남구,삼성동
수협은행,74162,서울특별시,영등포구,여의도동,국제금융로6길,26,서울특별시 영등포구 국제금융로6길,서울특별시 영등포구 국제금융로6길 26,서울,영등포구,여의도동
수협은행,75019,광주광역시,서구,치평동,상무중앙로 ,98,광주광역시 서구 상무중앙로 ,광주광역시 서구 상무중앙로  98,광주,서구,치평동
수협은행,75048,광주광역시,북구,신안동 ,무등로,174,광주광역시 북구 무등로,광주광역시 북구 무등로 174,광주,북구,신안동
수협은행,75051,전라남도,목포시,상동,신흥로,4,전라남도 목포시 신흥로,전라남도 목포시 신흥로 4,전남,목포시,상동
수협은행,75077,전라남도,순천시,연향동,충효로,142,전라남도 순천시 충효로,전라남도 순천시 충효로 142,전남,순천시,연향동
수협은행,75310,광주광역시,서구,치평동,상무중앙로,9,광주광역시 서구 상무중앙로,광주광역시 서구 상무중앙로 9,광주,서구,치평동
수협은행,75530,경기도,성남시,분당구 삼평동 ,판교역로,184,경기도 성남시 판교역로,경기도 성남시 판교역로 184,경기,성남시 분당구,삼평동
수협은행,76018,대구광역시,수성구,수성동3가 ,달구벌대로,2348,대구광역시 수성구 달구벌대로,대구광역시 수성구 달구벌대로 2348,대구,수성구,수성동3가
수협은행,76034,대구광역시,중구,삼덕동1가,달구벌대로,2149,대구광역시 중구 달구벌대로,대구광역시 중구 달구벌대로 2149,대구,중구,삼덕동1가
수협은행,76047,대구광역시,중구,남성동 ,남성로,32,대구광역시 중구 남성로,대구광역시 중구 남성로 32,대구,중구,남성로
수협은행,76050,대구광역시,달서구,감삼동,달구벌대로,1643,대구광역시 달서구 달구벌대로,대구광역시 달서구 달구벌대로 1643,대구,달서구,감삼동
수협은행,76089,인천광역시,인천,연수구 동춘동 ,하모니36번길,19,인천광역시 인천 하모니36번길,인천광역시 인천 하모니36번길 19,NAN,NAN,NAN
수협은행,76102,서울특별시,중구,다동,남대문로,117,서울특별시 중구 남대문로,서울특별시 중구 남대문로 117,서울,중구,다동
수협은행,76254,부산광역시,영도구,동삼동,해양로,337,부산광역시 영도구 해양로,부산광역시 영도구 해양로 337,부산,영도구,동삼동
수협은행,76432,서울특별시,송파구, 오륜동 ,올림픽로,424,서울특별시 송파구 올림픽로,서울특별시 송파구 올림픽로 424,서울,송파구,방이동
수협은행,76500,경상북도,포항시북구,신흥동 ,불종로,37,경상북도 포항시북구 불종로,경상북도 포항시북구 불종로 37,경북,포항시 북구,신흥동
수협은행,76539,부산광역시,남구,용당동,신선로,365,부산광역시 남구 신선로,부산광역시 남구 신선로 365,부산,남구,용당동
수협은행,70699,서울특별시,강남구,논현동 ,도산대로,114,서울특별시 강남구 도산대로,서울특별시 강남구 도산대로 114,서울,강남구,논현동
수협은행,77017,부산광역시,중구,남포동6가 ,자갈치로23번길,3,부산광역시 중구 자갈치로23번길,부산광역시 중구 자갈치로23번길 3,부산,중구,남포동6가
수협은행,77020,부산광역시,영도구,남항동1가,남항서로,120,부산광역시 영도구 남항서로,부산광역시 영도구 남항서로 120,NAN,NAN,NAN
수협은행,77033,부산광역시,부산진구,범천1동 ,범일로,134,부산광역시 부산진구 범일로,부산광역시 부산진구 범일로 134,부산,부산진구,범천동
수협은행,77046,부산광역시,연제구,연산5동 ,월드컵대로,152,부산광역시 연제구 월드컵대로,부산광역시 연제구 월드컵대로 152,부산,연제구,연산동
수협은행,77059,부산광역시,남구,대연3동 ,용소로,45,부산광역시 남구 용소로,부산광역시 남구 용소로 45,부산,남구,대연동
수협은행,77062,울산광역시,남구,달동 ,번영로,177,울산광역시 남구 번영로,울산광역시 남구 번영로 177,울산,남구,달동
수협은행,77091,부산광역시,사하구,괴정1동 ,사하로,163,부산광역시 사하구 사하로,부산광역시 사하구 사하로 163,부산,사하구,괴정동
수협은행,78016,제주특별자치도,제주시,연동 ,삼무로,84,제주특별자치도 제주시 삼무로,제주특별자치도 제주시 삼무로 84,제주특별자치도,제주시,연동
수협은행,78155,부산광역시,서구,암남동 ,원양로,105,부산광역시 서구 원양로,부산광역시 서구 원양로 105,부산,서구,암남동
수협은행,78184,서울특별시,강남구,역삼동 ,논현로,507,서울특별시 강남구 논현로,서울특별시 강남구 논현로 507,서울,강남구,역삼동
수협은행,78197,서울특별시,강남구,역삼동 ,논현로,507,서울특별시 강남구 논현로,서울특별시 강남구 논현로 507,서울,강남구,역삼동
수협은행,78469,제주특별자치도,제주시,일도2동 ,고마로,117,제주특별자치도 제주시 고마로,제주특별자치도 제주시 고마로 117,제주특별자치도,제주시,일도이동
수협은행,78647,경기도,용인시,상현동,광교중앙로,294,경기도 용인시 광교중앙로,경기도 용인시 광교중앙로 294,경기,용인시 수지구,상현동
수협은행,78692,세종특별자치시,,나성동,한누리대로,219,세종특별자치시  한누리대로,세종특별자치시  한누리대로 219,세종특별자치시,,나성동
수협은행,78728,서울특별시,종로구,종로5가,종로,207,서울특별시 종로구 종로,서울특별시 종로구 종로 207,서울,종로구,종로5가
수협은행,70889,충청남도,천안시,서북구 성정동,동서대로,135,충청남도 천안시 동서대로,충청남도 천안시 동서대로 135,충남,천안시 서북구,성정동
수협은행,79015,경상남도,창원시,상남동,상남로,113,경상남도 창원시 상남로,경상남도 창원시 상남로 113,경남,창원시 성산구,상남동
수협은행,79028,경상남도,진주시,장대동 ,진양호로,556-1,경상남도 진주시 진양호로,경상남도 진주시 진양호로 556-1,경남,진주시,장대동
수협은행,79031,부산광역시,강서구,성북동 ,신항로,96-87,부산광역시 강서구 신항로,부산광역시 강서구 신항로 96-87,부산,강서구,성북동
수협은행,79086,부산광역시,중구,중앙동 4가,충장대로9번길,46,부산광역시 중구 충장대로9번길,부산광역시 중구 충장대로9번길 46,부산,중구,중앙동4가
수협은행,90049,경기도,김포시,구래동,김포한강8로,386,경기도 김포시 김포한강8로,경기도 김포시 김포한강8로 386,경기,김포시,구래동
수협은행,90159,경기도,안산시,원곡동,다문화1길,88,경기도 안산시 다문화1길,경기도 안산시 다문화1길 88,경기,안산시 단원구,원곡동
수협은행,90162,서울특별시,강남구,역삼동 ,테헤란로7길,22,서울특별시 강남구 테헤란로7길,서울특별시 강남구 테헤란로7길 22,서울,강남구,역삼동
수협은행,90175,경기도,하남시,망월동,미사강변동로,73,경기도 하남시 미사강변동로,경기도 하남시 미사강변동로 73,경기,하남시,망월동
대구은행,310020,대구광역시,수성구,수성동2가,달구벌대로,2310,대구광역시 수성구 달구벌대로,대구광역시 수성구 달구벌대로 2310,대구,수성구,수성동2가
대구은행,310046,서울특별시,중구,을지로2가,을지로,51,서울특별시 중구 을지로,서울특별시 중구 을지로 51,서울,중구,을지로2가
대구은행,310059,대구광역시,중구,대신동,국채보상로,469,대구광역시 중구 국채보상로,대구광역시 중구 국채보상로 469,대구,중구,대신동
대구은행,310062,대구광역시,중구,덕산동,달구벌대로,2095,대구광역시 중구 달구벌대로,대구광역시 중구 달구벌대로 2095,대구,중구,덕산동
대구은행,310091,대구광역시,중구,삼덕동2가,달구벌대로,2195,대구광역시 중구 달구벌대로,대구광역시 중구 달구벌대로 2195,대구,중구,삼덕동2가
대구은행,310101,대구광역시,남구,봉덕동,대봉로,60,대구광역시 남구 대봉로,대구광역시 남구 대봉로 60,대구,남구,봉덕동
대구은행,310127,대구광역시,중구,수창동,서성로,81,대구광역시 중구 서성로,대구광역시 중구 서성로 81,대구,중구,수창동
대구은행,310130,대구광역시,서구,원대3가동,팔달로,232,대구광역시 서구 팔달로,대구광역시 서구 팔달로 232,NAN,NAN,NAN
대구은행,310143,대구광역시,중구,동인동2가,"국채보상로
139길",1,"대구광역시 중구 국채보상로
139길","대구광역시 중구 국채보상로
139길 1",대구,중구,동인동2가
대구은행,310156,대구광역시,남구,대명동,중앙대로,147,대구광역시 남구 중앙대로,대구광역시 남구 중앙대로 147,대구,남구,대명동
대구은행,310172,대구광역시,서구,내당동,달서로,1,대구광역시 서구 달서로,대구광역시 서구 달서로 1,대구,서구,내당동
대구은행,310185,대구광역시,동구,신암동,아양로,2,대구광역시 동구 아양로,대구광역시 동구 아양로 2,대구,동구,신암동
대구은행,310198,경상북도,포항시 북구,남빈동,중앙로,270-1,경상북도 포항시 북구 중앙로,경상북도 포항시 북구 중앙로 270-1,경북,포항시 북구,남빈동
대구은행,310208,경상북도,경주시,서부동,화랑로,67,경상북도 경주시 화랑로,경상북도 경주시 화랑로 67,경북,경주시,서부동
대구은행,310211,경상북도,경산시,중방동,중앙로,85,경상북도 경산시 중앙로,경상북도 경산시 중앙로 85,경북,경산시,중방동
대구은행,310224,경상북도,안동시,남문동,남문로,20,경상북도 안동시 남문로,경상북도 안동시 남문로 20,경북,안동시,남문동
대구은행,310237,대구광역시,북구,노원2가,노원동로,2,대구광역시 북구 노원동로,대구광역시 북구 노원동로 2,대구,북구,노원동2가
대구은행,310253,대구광역시,수성구,범어동,달구벌대로,2387,대구광역시 수성구 달구벌대로,대구광역시 수성구 달구벌대로 2387,대구,수성구,범어동
대구은행,310266,대구광역시,남구,이천동,명덕로,308,대구광역시 남구 명덕로,대구광역시 남구 명덕로 308,대구,남구,이천동
대구은행,310282,대구광역시,중구,대봉동,대봉로,252,대구광역시 중구 대봉로,대구광역시 중구 대봉로 252,대구,중구,대봉동
대구은행,310295,대구광역시,남구,대명동,대명로,23,대구광역시 남구 대명로,대구광역시 남구 대명로 23,대구,남구,대명동
대구은행,310318,대구광역시,남구,대명동,대명로,195,대구광역시 남구 대명로,대구광역시 남구 대명로 195,대구,남구,대명동
대구은행,310334,대구광역시,동구,신천동,송라로,58,대구광역시 동구 송라로,대구광역시 동구 송라로 58,대구,동구,신천동
대구은행,310347,대구광역시,서구,비산동,팔달로,126,대구광역시 서구 팔달로,대구광역시 서구 팔달로 126,대구,서구,비산동
